Certification,FournisseurPlant,NbAltisePlan,NbChenilleObserve,Grosseur,EmplacementChenille,NbPlantsCecidomyie,StadeDommages,Maladie,NbPlantsMaladie,EmplacementMaladie,QuantiteMaladie,MaladieSecondaire,PresenceMaladieSecondaire,MaladieEmplacementSecondaire,QuantiteMaladieSecondaire,StadeAlternaria,CouleurPlant,Carence,AnneeProduction,QteSemencesMillegrains,PopulationViseeParHa,QtePlantsRequis,TypePlateaux,SurplusPourcent,NbrePlateauxTotal,SuperficieTotaleHa,SuperficieCultiveeHa,RendementLbParHa,NbPlantsObserves,StadeCulture,NbPlantsVersGris,PoidsNet,Rejet_AutresDefauts,RejetDeclassement,Rejet_Dimensions,Rejet_Matiere_Etrangere,FertilizerAmount,IrrigationArea,IrrigationDuration,PesticideAmount,duree_visee,duree_obtenue
1,0,0,4,2,1,0,2,2,0,4,0,1,0,3,3,1,3,0,2021,127.05,28703.76112,106594.2873,231,0.12,517,4.22,3.7136,55115.5,30,16,0,156136,0.04,1.43,0.43,0,3148.12,0,0,40.3238,91,82
1,0,0,4,2,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2021,158.5053191,28703.76112,132863.9695,231,0.12,645,5.26,4.6288,55115.5,17.99305556,16,0,197983,0.04,1.1,0.48,0,3923.96,0,0,50.3525,91,81
1,0,0,0,3,3,0,2,2,0,4,0,1,0,3,3,1,3,0,2021,171.2840426,28703.76112,143725.4727,231,0.12,697,5.69,5.0072,55115.5,29.6712963,16,0,138497,0,1.32,0.91,0,4244.74,0,0,53.16,92,94
1,1,0,4,0,1,0,2,1,3,0,3,1,0,3,3,1,4,0,2021,0,7175.94028,0,145.5,0,65.5,1,1,55115.5,35,16,0,25998,0,1.793169399,0.22,0,0,0,0,0,36.5,119.75
0,0,0,2,2,2,2,1,1,3,2,3,1,0,3,3,1,3,0,2021,242.9617021,43055.64168,215209.3194,288,0.06,793,5.68,4.9984,24250.82,36.67824074,16,0,110220,0.25,0,1.29,0.1,0,0,0,0,67,65
0,0,0,2,2,2,2,1,1,3,2,3,1,0,3,3,1,3,0,2021,266.2468085,43055.64168,236048.2499,288,0.06,869,6.23,5.4824,24250.82,36.67824074,16,0,113785,0.3,0,0.92,0.12,0,0,0,0,66,63
0,0,0,1,2,2,1,1,1,2,7,1,1,0,3,3,1,4,0,2021,229.1744681,43055.64168,203084.8507,288,0.06,748,5.36,4.7168,24250.82,20,14,0,36844,0.96,0,0.75,0.13,0,0,0,0,66,64
0,0,0,1,0,2,0,2,1,2,2,3,1,0,3,3,1,4,0,2021,133.5829787,43055.64168,118213.5698,288,0.06,436,3.12,2.7456,24250.82,17.99305556,14,0,111639.9727,0.546302368,0.71726776,1.101621129,0.106539162,0,0,0,0,65,33.75
0,0,2,1,1,1,1,1,1,3,2,3,1,0,3,3,1,4,0,2021,202.212766,43055.64168,179214.8029,288,0.06,660,4.73,4.1624,24250.82,36.67824074,16,0,83288,0.22,0,0.52,0.22,208.12,0,0,3.5238,63,66
0,0,0,0,3,3,3,1,1,0,2,3,1,0,3,3,1,4,0,2021,241.1234043,43055.64168,213693.7608,288,0.06,787,5.64,4.9632,24250.82,35,16,0,113703,0.29,0,1.01,0.17,10001.96918,0,0,70.4118,62,59
0,0,0,0,3,3,1,1,1,0,2,1,1,0,3,3,1,4,0,2021,261.9574468,43055.64168,232259.3535,288,0.06,855,6.13,5.3944,24250.82,36.67824074,17,0,105128,0.32,0,0.8,0.16,1699.68,0,0,35.2168,62,61
0,0,0,4,2,2,0,2,1,3,2,1,1,0,3,3,1,3,0,2021,124.3468085,28703.76112,106089.1011,231,0.1,506,4.2,3.696,44092.4,35,16,0,158067,0.51,1.33,0.42,0,4334.4,0,0,23.2218,81,71
0,0,0,2,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,80.11276596,28703.76112,67189.76403,231,0.12,326,2.66,2.3408,44092.4,17.99305556,16,0,60636,1.24,1.37,0.35,0,3370.22,0,0,13.7362,91,71
0,0,0,2,4,5,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,195.1212766,28703.76112,166711.4446,231,0.1,794,6.6,5.808,44092.4,35,16,0,110254,0.42,0.81,2.61,0,8441.4,0,0,22.209,71,55
0,0,0,2,2,1,0,2,2,0,4,0,1,0,3,3,1,3,0,2021,167.106383,28703.76112,142715.1003,231,0.1,680,5.65,4.972,44092.4,17.99305556,17,0,157077,0.77,1.1,0.63,0,5814.8,0,0,22.6888,80,73
0,0,0,1,2,4,0,2,1,3,2,1,1,0,3,3,1,4,0,2021,85.02765957,28703.76112,72494.21908,231,0.1,346,2.87,2.5256,44092.4,30,17,0,84728,0.34,0.07,1.56,0,3027.85,0,0,14.8236,79,65
0,0,0,0,3,3,0,2,1,3,0,3,1,0,3,3,1,3,0,2021,155.3106383,28703.76112,130338.0385,231,0.12,632,5.16,4.5408,44092.4,20,16,0,175604,0.53,0.72,0.86,0,5433.48,0,0,26.6463,90,68
0,0,0,2,4,2,0,2,2,0,4,0,1,0,3,3,1,4,0,2021,114.5170213,28703.76112,95985.37719,231,0.12,466,3.8,3.344,44092.4,20,12,0,109413,0.02,1.24,0.4,0,164.16,0,0,33.7022,91,82
0,0,0,2,4,2,0,2,2,0,4,0,1,0,3,3,1,4,0,2021,224.856383,28703.76112,191970.7544,231,0.1,915,7.6,6.688,44092.4,20,12,0,238610,0.57,1.793169399,0.41,0,290.32,0,0,64.638,82,70
0,0,0,0,3,3,0,2,2,0,4,0,1,0,3,3,1,4,0,2021,75.44361702,28703.76112,63148.27446,231,0.12,307,2.5,2.2,44092.4,25,12,0,163171,0.05,1.75,0.45,0,108,0,0,22.1725,92,79
0,1,0,1,1,2,0,2,2,0,4,0,1,0,3,3,1,4,0,2021,0,28703.76112,86111.28336,200,0.1,474,3,3,44092.4,25,12,0,111639.9727,0.546302368,0.71726776,1.101621129,0.106539162,0,0,0,0,81,33.75
0,0,0,0,3,3,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,253.9914894,43055.64168,225060.4502,288,0.06,829,5.94,5.2272,24250.82,25,12,0,125330,0.09,0,1.19,0.19,41.58,0,0,39.9644,69,69
0,0,0,2,4,2,0,2,2,0,4,0,1,0,3,3,1,4,0,2021,231.6255319,43055.64168,205358.1886,288,0.06,756,5.42,4.7696,24250.82,20,12,0,118047,0.11,0,1.07,0.18,37.94,0,0,36.4658,69,68
0,0,0,0,3,3,0,2,1,3,2,4,1,0,3,3,1,0,0,2021,218.7574468,43055.64168,193991.4992,288,0.06,714,5.12,4.5056,24250.82,36.67824074,17,0,91619,0.12,0,1.02,0.2,35.84,0,0,34.4474,68,65
0,0,0,0,3,3,0,2,1,3,2,4,1,0,3,3,1,0,0,2021,223.6595745,43055.64168,198159.2853,288,0.06,730,5.23,4.6024,24250.82,36.67824074,17,0,108220,0.08,0,1.33,0.2,36.61,0,0,35.1874,68,63
0,0,0,0,3,3,0,2,1,3,2,4,1,0,3,3,1,0,0,2021,188.4255319,43055.64168,167090.3342,288,0.06,615,4.41,3.8808,24250.82,36.67824074,16,0,125436,0.08,0,1.4,0.18,30.87,0,0,29.6704,68,63
0,0,0,0,3,3,0,2,1,3,2,4,1,0,3,3,1,0,0,2021,253.0723404,43055.64168,224302.6709,288,0.06,826,5.92,5.2096,24250.82,36.67824074,17,0,191992,0.06,0,1.04,0.2,6902.72,0,0,12.2189,69,67
0,0,0,0,3,3,0,2,1,3,2,4,1,0,3,3,1,0,0,2021,270.2297872,43055.64168,239458.2568,288,0.06,882,6.32,5.5616,24250.82,36.67824074,17,0,112383,0.08,0,0.81,0.12,7369.12,0,0,13.0445,69,67
0,0,0,0,3,3,0,2,1,3,2,4,1,0,3,3,1,0,0,2021,261.3446809,43055.64168,231501.5742,288,0.06,853,6.11,5.3768,24250.82,36.67824074,16,0,140459,0.1,0,1.09,0.17,7124.26,0,0,12.611,68,64
0,0,0,0,3,3,0,2,1,3,0,1,1,0,3,3,1,3,0,2021,222.7404255,43055.64168,197401.506,288,0.06,727,5.21,4.5848,24250.82,36.67824074,16,0,86210,0.07,0,1.1,0.18,6074.86,0,0,10.7534,68,62
0,0,0,0,3,3,0,2,1,3,0,1,1,0,3,3,1,3,0,2021,197.0042553,43055.64168,174668.1272,288,0.06,643,4.61,4.0568,24250.82,36.67824074,16,0,98824,0.17,0,0.93,0.15,9289.15,0,0,15.508,68,64
0,0,0,0,3,3,0,2,1,3,0,1,1,0,3,3,1,3,0,2021,186.587234,43055.64168,165195.886,288,0.06,609,4.36,3.8368,24250.82,36.67824074,16,0,110325,0.31,0,1.03,0.12,8785.4,0,0,14.667,62,59
0,0,0,0,3,3,0,2,1,3,0,1,1,0,3,3,1,3,0,2021,227.0297872,43055.64168,201190.4024,288,0.06,741,5.31,4.6728,24250.82,36.67824074,16,0,117640,0.21,0,0.87,0.12,10001.96918,0,0,39.1028,67,67
0,0,0,1,1,2,0,2,1,3,0,1,1,0,3,3,1,3,0,2021,184.7489362,43055.64168,163680.3274,288,0.06,603,4.32,3.8016,24250.82,36.67824074,15,0,116454,0.35,0,0.62,0.19,8691.84,0,0,1.5725,67,60
0,0,0,1,1,2,0,2,1,3,0,1,1,0,3,3,1,3,0,2021,146.7095745,28703.76112,125286.1765,231,0.1,597,4.96,4.3648,44092.4,36.67824074,15,0,46149,0.58,1.793169399,0.36,0,10001.96918,0,0,56.8614,80,71
0,0,0,1,4,2,0,2,1,2,0,3,1,0,3,3,1,3,0,2021,148.4297872,28703.76112,124528.3972,231,0.12,604,4.93,4.3384,44092.4,36.67824074,16,0,199611,0.73,1.793169399,0.38,0,10001.96918,0,0,19.5425,91,81
0,0,0,1,4,2,0,2,1,2,0,3,1,0,3,3,1,3,0,2021,111.5680851,28703.76112,95227.59789,231,0.1,454,3.77,3.3176,44092.4,36.67824074,16,0,111639.9727,0.546302368,0.71726776,1.101621129,0.106539162,7683.26,0,0,14.9443,82,33.75
1,1,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,0,7175.94028,0,145.5,0,65.5,1,1,55115.5,33,15,0,260735.5,0.57,1.793169399,0.19,0,0,0,0,0,36.5,119.75
1,1,0,4,2,4,0,2,1,3,2,3,1,0,3,3,1,3,0,2021,0,7175.94028,0,145.5,0,65.5,1,1,29762.37,18,16,0,33588,0.43,0,1.12,0.22,0,0,0,0,36.5,119.75
1,0,0,0,3,3,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,255.2170213,43055.64168,226197.1191,288,0.06,833,5.97,5.2536,29762.37,29.6712963,15,0,141642,1,0,0.24,0.11,0,0,0,47.2045,64,61
1,0,0,4,1,1,2,1,1,3,2,1,1,0,3,3,1,3,0,2021,180.1531915,43055.64168,159512.5413,288,0.06,588,4.21,3.7048,29762.37,36.67824074,15,0,74805,0.65,0,0.2,0.13,0,0,0,33.5747,65,60
1,0,0,4,1,1,2,1,1,3,2,1,1,0,3,3,1,3,0,2021,177.0893617,43055.64168,156860.3138,288,0.06,578,4.14,3.6432,29762.37,36.67824074,15,0,80174,0.75,0,0.2,0.12,0,0,0,30.429,65,60
1,0,0,4,1,1,2,1,1,3,2,1,1,0,3,3,1,3,0,2021,200.987234,43055.64168,178078.134,288,0.06,656,4.7,4.136,29762.37,36.67824074,15,0,99239,0.54,0,0.54,0.16,0,0,0,25.5895,57,51
1,0,0,4,1,1,0,2,2,0,4,0,1,0,3,3,1,3,0,2021,157.4808511,43055.64168,139431.39,288,0.06,514,3.68,3.2384,29762.37,36.67824074,14,0,102747,0.19,0,0.48,0.14,0,0,0,20.2903,54,50
1,0,0,4,1,1,0,2,2,0,4,0,1,0,3,3,1,3,0,2021,147.9829787,43055.64168,131095.8178,288,0.06,483,3.46,3.0448,29762.37,36.67824074,13,0,100114,0.48,0,0.64,0.18,0,0,0,19.0428,54,49
1,0,0,2,4,1,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,117.9574468,43055.64168,104573.5425,288,0.06,385,2.76,2.4288,29762.37,25,16,0,54447,1.01,0,0.07,0.19,0,0,0,23.9751,65,63
1,0,0,4,1,1,0,2,1,3,0,1,1,0,3,3,1,3,0,2021,167.2851064,43055.64168,148145.8519,288,0.06,546,3.91,3.4408,29762.37,35,14,0,118936,0.65,0,0.98,0.12,2158.32,0,0,14.4474,65,63
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,167.2851064,43055.64168,148145.8519,288,0.06,546,3.91,3.4408,29762.37,36.67824074,12,0,81665,0.46,0,0.02,0.1,2150.5,0,0,14.4747,69,74
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,167.2851064,43055.64168,148145.8519,288,0.06,546,3.91,3.4408,29762.37,35,14,0,64558,0.45,0,0.1,0.06,1427.15,0,0,14.4751,67,68
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,167.2851064,43055.64168,148145.8519,288,0.06,546,3.91,3.4408,29762.37,35,14,0,88832,0.57,0,0.03,0.06,4039.03,0,0,18.8266,65,67
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,167.2851064,43055.64168,148145.8519,288,0.06,546,3.91,3.4408,29762.37,35,14,0,101924,1.24,0,0.02,0.16,2592.33,0,0,17.4894,64,66
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,115.5,28703.76112,96743.15648,231,0.12,470,3.83,3.3704,55115.5,33,15,0,119851,1.24,1.45,0.24,0,3137.919,0,0,9.3758,86,72
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,115.5,28703.76112,96743.15648,231,0.12,470,3.83,3.3704,55115.5,33,15,0,170245,0.78,1.793169399,0.21,0,1681.37,0,0,12.2484,90,80
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,115.5,28703.76112,96743.15648,231,0.12,470,3.83,3.3704,55115.5,33,15,0,198081,0.16,1.47,0.18,0,980.48,0,0,9.6937,93,80
1,0,0,4,1,1,0,2,1,3,0,1,1,0,3,3,1,3,0,2021,185.9744681,44927.6261,164747.8078,288,0.06,607,4.167,3.66696,29762.37,35,14,0,107199,0.43,0,0.83,0.11,0,0,0,18.348,66,68
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,185.9744681,44927.6261,164747.8078,288,0.06,607,4.167,3.66696,29762.37,36.67824074,12,0,128001,0.58,0,0.62,0.11,0,0,0,18.348,64,66
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,185.9744681,44927.6261,164747.8078,288,0.06,607,4.167,3.66696,29762.37,35,14,0,74692,0.61,0,0.26,0.07,0,0,0,17.931,68,77
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,185.9744681,44927.6261,164747.8078,288,0.06,607,4.167,3.66696,29762.37,35,14,0,79226,0.48,0,0.42,0.06,0,0,0,22.3845,66,68
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,185.9744681,44927.6261,164747.8078,288,0.06,607,4.167,3.66696,29762.37,35,14,0,91786,0.68,0,0.41,0.11,0,0,0,20.6456,64,64
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,185.9744681,44927.6261,164747.8078,288,0.06,607,4.167,3.66696,29762.37,35,14,0,76650,0.96,0,0.18,0.08,0,0,0,16.9969,65,63
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,160.4255319,28703.76112,134632.1212,200,0.12,754,5.33,4.6904,55115.5,33,15,0,145102,0.85,0.71,0.31,0,0,0,0,30.2744,87,71
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,157.6595745,28703.76112,134632.1212,200,0.1,741,5.33,4.6904,55115.5,33,15,0,213885,0.27,1.18,0.3,0,0,0,0,29.7414,79,70
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,160.4255319,28703.76112,134632.1212,200,0.12,754,5.33,4.6904,55115.5,33,15,0,195236,1.24,1.75,0.35,0,0,0,0,29.7414,93,67
1,0,0,0,3,3,0,2,1,3,0,1,1,0,3,3,1,3,0,2021,167.2851064,43055.64168,148145.8519,288,0.06,546,3.91,3.4408,29762.37,36.67824074,16,0,42215,1.24,0,0,0.14,1868.98,0,0,14.3616,65,69
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,167.2851064,43055.64168,148145.8519,288,0.06,546,3.91,3.4408,29762.37,35,14,0,122274,0.65,0,0.9,0.12,2158.32,0,0,14.4593,64,61
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,167.2851064,43055.64168,148145.8519,288,0.06,546,3.91,3.4408,29762.37,35,14,0,143559,0.52,0,0.27,0.06,762.45,0,0,14.4747,68,71
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,167.2851064,43055.64168,148145.8519,288,0.06,546,3.91,3.4408,29762.37,35,14,0,54589,0.23,0,0.02,0.06,3300.04,0,0,14.3616,66,70
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,167.2851064,43055.64168,148145.8519,288,0.06,546,3.91,3.4408,29762.37,35,14,0,75544,0.63,0,0.14,0.06,3315.68,0,0,14.9166,64,68
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,115.5,28703.76112,96743.15648,231,0.12,470,3.83,3.3704,55115.5,33,15,0,159353,0.18,1.793169399,0.2,0,3137.919,0,0,12.2484,88,78
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,115.5,28703.76112,96743.15648,231,0.12,470,3.83,3.3704,55115.5,33,15,0,181805,0.29,1.44,0.21,0,1681.37,0,0,9.3758,91,79
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,113.2882979,28703.76112,96743.15648,231,0.1,461,3.83,3.3704,55115.5,33,15,0,138960,1.24,1.793169399,0.19,0,980.48,0,0,9.6938,80,62
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,81.83297872,32291.73126,68484.30366,231,0.12,333,2.41,2.1208,55115.5,33,15,0,61365,1.22,1.36,0.38,0,1455.64,0,0,8.1506,87,75
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,81.83297872,32291.73126,68484.30366,231,0.12,333,2.41,2.1208,55115.5,33,15,0,59792,1.24,1.28,0.19,0,1455.64,0,0,8.1506,90,73
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,80.35851064,32291.73126,68484.30366,231,0.1,327,2.41,2.1208,55115.5,33,15,0,74586,0.35,1.46,0.43,0,1455.64,0,0,8.1507,79,63
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,80.35851064,32291.73126,68484.30366,231,0.1,327,2.41,2.1208,55115.5,33,15,0,103159,0.46,1.793169399,0.5,0,1455.64,0,0,8.7531,80,66
1,0,0,4,1,1,0,2,1,3,0,1,1,0,3,3,1,3,0,2021,98.34893617,43055.64168,86972.39619,288,0.06,321,2.02,2.02,29762.37,35,14,0,105129,0.53,0,1.16,0.07,2240.18,0,0,10.4697,61,65
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,98.34893617,43055.64168,86972.39619,288,0.06,321,2.02,2.02,29762.37,36.67824074,12,0,94797,0.36,0,0.87,0.07,2240.18,0,0,10.4697,64,76
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,196.6978723,43055.64168,174375.3488,288,0.06,642,4.05,4.05,29762.37,35,14,0,140244,0.31,0,1.32,0.1,4491.45,0,0,20.9911,64,80
1,0,0,4,4,2,0,2,1,1,0,1,1,0,3,3,1,3,0,2021,196.6978723,43055.64168,174375.3488,288,0.06,642,4.05,4.05,29762.37,35,14,0,111639.9727,0.546302368,0.71726776,1.101621129,0.106539162,4491.45,0,0,20.9911,65,33.75
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,180.1308511,28703.76112,150981.7835,231,0.12,733,5.26,5.26,55115.5,33,15,0,32930,1.24,0.74,0.7,0,5917.5,0,0,71.73275,87,66
1,0,0,4,2,2,0,2,1,3,2,4,1,0,3,3,1,3,0,2021,180.1308511,28703.76112,150981.7835,231,0.12,733,5.26,5.26,55115.5,33,15,0,260735.5,0.54,1.29,0.21,0,5917.5,0,0,71.73275,93,70
1,0,0,4,1,1,2,1,1,3,2,1,1,0,3,3,1,3,0,2021,182.2978723,43055.64168,161406.9895,288,0.06,595,4.26,3.7488,29762.37,36.67824074,15,0,101043,0.21,0,0.78,0.19,4668.96,0,0,45.5394,60,57
1,0,0,4,1,1,2,1,1,3,2,1,1,0,3,3,1,3,0,2021,198.8425532,43055.64168,176183.6858,288,0.06,649,4.65,4.092,29762.37,36.67824074,15,0,63655,0.68,0,0.69,0.13,5096.4,0,0,50.2886,65,62
1,0,0,4,1,1,2,1,1,3,2,1,1,0,3,3,1,3,0,2021,205.5829787,43055.64168,182245.9201,288,0.06,671,4.81,4.2328,29762.37,36.67824074,15,0,76105,0.39,0,0.88,0.12,5310.16,0,0,53.3621,66,61
1,0,0,1,4,1,0,2,1,3,0,4,1,0,3,3,1,3,0,2021,136.8797872,28703.76112,116950.6043,231,0.1,557,4.63,4.0744,55115.5,35,16,0,43152,0.54,0.32,1.67,0,4551.29,0,0,36.3225,72,60
1,0,0,4,1,1,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,123.1180851,28703.76112,105078.7287,231,0.1,501,4.16,3.6608,55115.5,30,16,0,88884,0.44,1.793169399,2.36,0,4089.28,0,0,27.0816,82,57
1,0,0,2,1,1,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,143.0234043,28703.76112,119981.7215,231,0.12,582,4.75,4.18,55115.5,30,15,0,100929,0.35,1.09,1.82,0,5191.75,0,0,29.6001,87,68
1,0,0,4,1,1,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,239.2851064,43055.64168,212178.2022,288,0.06,781,5.6,4.928,29762.37,17.99305556,16,0,145027,0.1,0,1.82,0.25,10001.96918,0,0,53.088,67,63
1,0,0,4,2,4,0,2,1,3,0,3,1,0,3,3,1,3,0,2021,154.1106383,43055.64168,136400.2728,288,0.06,503,3.6,3.168,29762.37,25,15,0,88543,0.15,0,2.03,0.2,2836.8,0,0,33.408,67,63
1,0,0,2,1,1,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,85.48085106,43055.64168,75777.92936,288,0.06,279,2,1.76,29762.37,30,16,0,45982,0.1,0,1.78,0.17,7675.54,0,0,12.9,67,64
1,0,0,1,4,2,0,2,1,3,0,1,1,0,3,3,1,3,0,2021,22.05957447,43055.64168,19323.37199,288,0.06,72,0.585,0.6248,29762.37,36.67824074,16,0,13008,0.32,0,1.44,0.12,1952.28,0,0,3.3049,67,62
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,19.91489362,43055.64168,17428.92375,288,0.06,65.5,0.585,0.6248,29762.37,20,16,0,13207,0.38,0,1.47,0.15,362.48,0,0,4.2688,67,62
1,0,0,0,3,3,0,2,2,0,4,0,1,0,3,3,1,3,0,2021,230.093617,43055.64168,203842.63,288,0.06,751,5.38,4.7344,29762.37,30,16,0,130745,0.16,0,1.37,0.24,4562.24,0,0,34.8624,67,61
1,0,0,0,3,3,0,2,2,0,4,0,1,0,3,3,1,3,0,2021,261.9574468,43055.64168,232259.3535,288,0.06,855,6.13,5.3944,29762.37,30,16,0,136233,0.26,0,1.48,0.19,10001.96918,0,0,36.7494,66,60
1,0,0,2,2,2,0,2,2,0,4,0,1,0,3,3,1,3,0,2021,74.45106383,43055.64168,65926.79854,288,0.06,243,1.74,1.5312,29762.37,17.99305556,16,0,37807,0.33,0,0.54,0.17,6822.54,0,0,10.4313,61,57
1,0,0,1,2,0,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,42.89361702,43055.64168,37888.96468,288,0.06,140,1,0.88,29762.37,35,15,0,20206,0.87,0,1.33,0.23,3534.62,0,0,12.74,66,61
1,0,0,0,3,3,0,2,1,3,8,3,1,0,3,3,1,3,0,2021,186.893617,43055.64168,165574.7756,288,0.06,610,4.37,3.8456,29762.37,36.67824074,16,0,108404,0.26,0,1.24,0.21,10001.96918,0,0,69.07,65,59
1,0,0,0,3,3,0,2,2,0,4,0,1,0,3,3,1,4,0,2021,226.7234043,43055.64168,200811.5128,288,0.06,740,5.3,4.664,29762.37,30,13,0,162081,0.17,0,0.95,0.22,10001.96918,0,0,71.73275,64,57
1,0,0,0,3,3,0,2,1,2,2,3,1,0,3,3,1,4,0,2021,236.8340426,43055.64168,209904.8643,288,0.06,773,5.54,4.8752,29762.37,30,13,0,185465,0.45,0,0.51,0.19,10001.96918,0,0,71.73275,64,57
1,0,0,0,3,3,0,2,2,0,4,0,1,0,3,3,1,3,0,2021,177.4276596,28703.76112,151555.8587,231,0.1,722,6,5.28,55115.5,30,15,0,228987,0.64,0.63,0.56,0,10001.96918,0,0,48.3375,82,69
1,0,0,1,2,2,0,2,1,2,0,3,1,0,3,3,1,3,0,2021,162.6829787,28703.76112,136400.2728,231,0.12,662,5.4,4.752,55115.5,36.67824074,15,0,180655,0.59,0.2,0.56,0,10001.96918,0,0,43.4375,91,72
1,0,0,1,4,2,0,2,1,2,0,4,1,0,3,3,1,3,0,2021,181.8510638,28703.76112,155344.7552,231,0.1,740,6.15,5.412,55115.5,30,16,0,165236,1.24,0.18,0.52,0,10001.96918,0,0,47.2812,82,69
1,0,0,0,3,3,0,2,1,0,0,3,1,0,3,3,1,3,0,2021,105.1787234,28703.76112,89670.54974,231,0.1,428,3.55,3.124,55115.5,29.6712963,16,0,123015,1.24,0.54,0.62,0,3449.82,0,0,28.8438,83,67
1,0,0,0,3,3,0,2,2,0,4,0,1,0,3,3,1,3,0,2021,227.0680851,28703.76112,190455.1958,231,0.12,924,7.54,6.6352,55115.5,29.6712963,15,0,260735.5,0.19,1.46,0.8,0,1733.5,0,0,71.73275,93,76
1,0,0,0,3,3,0,2,2,0,4,0,1,0,3,3,1,3,0,2021,95.84042553,28703.76112,80324.60512,231,0.12,390,3.18,2.7984,55115.5,29.6712963,16,0,128586,0.58,0.79,0.71,0,747.3,0,0,32.2733,93,75
1,0,0,0,3,3,0,2,2,0,4,0,1,0,3,3,1,3,0,2021,199.5446809,28703.76112,170500.3411,231,0.1,812,6.75,5.94,55115.5,29.6712963,16,0,221964,0.38,1.45,0.74,0,6129,0,0,51.975,85,63
1,0,0,1,2,4,0,2,1,2,0,3,1,0,3,3,1,3,0,2021,169.3180851,28703.76112,144483.252,231,0.1,689,5.72,5.0336,55115.5,17.99305556,16,0,159496,0.74,0.84,0.74,0,5193.76,0,0,44.044,79,61
1,0,0,1,0,1,0,2,1,3,0,4,1,0,3,3,1,3,0,2021,39.31914894,28703.76112,33594.88201,231,0.1,160,1.33,1.1704,55115.5,17.99305556,16,0,33724,0.64,1.65,0.75,0,1207.64,0,0,10.241,79,60
1,0,0,1,2,2,0,2,5,3,2,4,1,0,3,3,1,3,0,2021,82.81595745,28703.76112,70726.0674,231,0.1,337,2.8,2.464,55115.5,25,16,0,107066,0.29,0.62,0.61,0,2591.68,0,0,15.6772,80,72
1,0,0,1,2,2,0,2,1,3,0,1,1,0,3,3,1,3,0,2021,76.67234043,28703.76112,64158.64686,231,0.12,312,2.54,2.2352,55115.5,36.67824074,16,0,151058,0.34,1.793169399,0.72,0,474.98,0,0,25.6972,93,73
